개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202637400000701111,인계동 행정복지센터,경기도 수원시 팔달구 인계동 909-69,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202209,경기도 수원시 팔달구 인계로29번길 6 (인계동),경기도 수원시 팔달구 인계동 909-69,디지털정책과,031-5191-2299,37.268522,127.028659,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701112,매탄1동 행정복지센터,경기도 수원시 영통구 매탄동 176-4,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202209,경기도 수원시 영통구 인계로189번길 119 (매탄동),경기도 수원시 영통구 매탄동 176-4,디지털정책과,031-5191-2299,37.270522,127.040511,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701113,매산동 어울림센터,경기도 수원시 팔달구 매산로1가 47-3,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202209,경기도 수원시 팔달구 매산로 13-4 (매산로1가),경기도 수원시 팔달구 매산로1가 47-3,디지털정책과,031-5191-2299,37.267682,127.002904,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701114,고등동행정복지센터. 쌍우물어린이공원(03021),경기도 수원시 팔달구 고등동 156-40,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202306,,경기도 수원시 팔달구 고등동 156-40,디지털정책과,031-5191-2299,37.272889,126.999896,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701115,정자동중심상가(01084) 스마트정류장,경기도 수원시 장안구 정자동 877-8,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 장안구 정자동 877-8,디지털정책과,031-5191-2299,37.295618,126.993278,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701116,홈플러스 서수원점(02864) 스마트정류장,경기도 수원시 권선구 금곡동 1116-2,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 권선구 금곡동 1116-2,디지털정책과,031-5191-2299,37.274432,126.956112,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701117,수원버스터미널(02224) 스마트정류장,경기도 수원시 권선구 권선동 341-14,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 권선구 권선동 341-14,디지털정책과,031-5191-2299,37.24909,127.021113,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701118,영통2동 행정복지센터(04325) 스마트정류장,경기도 수원시 영통구 영통동 979-8,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 영통구 영통동 979-8,디지털정책과,031-5191-2299,37.246004,127.055533,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701119,수원시청역8번출구.헌혈의집(03090) 스마트정류장,경기도 수원시 팔달구 인계동1138,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,경기도 수원시 팔달구 권광로180번길 1-2 (인계동),경기도 수원시 팔달구 인계동1138,디지털정책과,031-5191-2299,37.263742,127.032418,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701120,영통역(04150) 스마트정류장,경기도 수원시 영통구 봉영로 1606,경기도,수원시,교통시설,KT,Public WiFi Free,202209,경기도 수원시 영통구 봉영로 1606,경기도 수원시 영통구 봉영로 1606,디지털정책과,031-5191-2299,37.253869,127.074485,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701121,고등동사거리.고등동행정복지센터(03026),경기도 수원시 팔달구 고등동 148-6,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 팔달구 고등동 148-6,디지털정책과,031-5191-2299,37.273896,127.002079,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701122,아주대.아주대병원입구.한국자산관리공사(03126),경기도 수원시 영통구 원천동 19-18,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 영통구 원천동 19-18,디지털정책과,031-5191-2299,37.278645,127.043722,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701123,수원아이파크시티.선일초교(02959) 스마트정류장,경기도 수원시 권선구 권선동 1368-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 권선구 권선동 1368-1,디지털정책과,031-5191-2299,37.246907,127.030292,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701124,수원KT위즈파크(01131) 스마트정류장,경기도 수원시 장안구 조원동 825,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202209,,경기도 수원시 장안구 조원동 825,디지털정책과,031-5191-2299,37.300278,127.008472,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701125,광교청소년수련관_1,경기도 수원시 영통구 이의동 1342,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 영통구 도청로17번길 24,경기도 수원시 영통구 이의동 1342,통신사,031-5191-2299,37.28623,127.05392,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701126,광교청소년수련관_2,경기도 수원시 영통구 이의동 1342,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 영통구 도청로17번길 24,경기도 수원시 영통구 이의동 1342,통신사,031-5191-2299,37.28623,127.05392,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701127,광교청소년수련관_3,경기도 수원시 영통구 이의동 1342,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 영통구 도청로17번길 24,경기도 수원시 영통구 이의동 1342,통신사,031-5191-2299,37.28623,127.05392,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701128,장안청소년문화의집 지하1층,경기도 수원시 장안구 정자동 28-7,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 수성로275번길 114,경기도 수원시 장안구 정자동 28-7,통신사,031-5191-2299,37.294848,126.999286,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701129,장안청소년문화의집 1층,경기도 수원시 장안구 정자동 28-7,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 수성로275번길 114,경기도 수원시 장안구 정자동 28-7,통신사,031-5191-2299,37.294848,126.999286,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701130,장안청소년문화의집 2층,경기도 수원시 장안구 정자동 28-7,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 수성로275번길 114,경기도 수원시 장안구 정자동 28-7,통신사,031-5191-2299,37.294848,126.999286,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701131,수원시 청소년 문화센터 새천년 수영장,경기도 수원시 팔달구 인계동 333,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 팔달구 권광로 293,경기도 수원시 팔달구 인계동 333,통신사,031-5191-2299,37.274258,127.034708,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701132,자유공간2호_파장동,경기도 수원시 장안구 파장동 584-6,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 경수대로1073번길 11,경기도 수원시 장안구 파장동 584-6,통신사,031-5191-2299,37.308404,126.994798,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701133,자유공간3호_세류중,경기도 수원시 권선구 세류동 207,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 덕영대로1031번길 6,경기도 수원시 권선구 세류동 207,통신사,031-5191-2299,37.257651,127.006831,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701134,자유공간4호_고색중,경기도 수원시 권선구 고색동 888-92,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 매송고색로711번길 50,경기도 수원시 권선구 고색동 888-92,통신사,031-5191-2299,37.253519,126.981078,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701135,자유공간5호_제일중,경기도 수원시 팔달구 화서동 5,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 팔달구 수성로244번길 37-52,경기도 수원시 팔달구 화서동 5,통신사,031-5191-2299,37.287313,127.000543,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:09
3740000,202637400000701136,자유공간6호_송원중,경기도 수원시 장안구 송죽동 376,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 송정로21번길 42,경기도 수원시 장안구 송죽동 376,통신사,031-5191-2299,37.29742,127.002776,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701137,청개구리 마을_서호초,경기도 수원시 권선구 서둔동 39-7,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 서호동로14번길 47,경기도 수원시 권선구 서둔동 39-7,통신사,031-5191-2299,37.265759,126.990309,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701138,남자단기청소년쉼터,경기도 수원시 권선구 세류동 1121-4 리치타워 3층,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 경수대로 261,경기도 수원시 권선구 세류동 1121-4,통신사,031-5191-2299,37.250659,127.018614,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701139,여자단기청소년쉼터,경기도 수원시 팔달구 팔달로3가 79 송산빌등 3층,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 팔달구 행궁로 77,경기도 수원시 팔달구 팔달로3가 79,통신사,031-5191-2299,37.275688,127.015833,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701140,장안구민회관,경기도 수원시 장안구 조원동 888,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 송원로 101,경기도 수원시 장안구 조원동 888,통신사,031-5191-2299,37.30318,127.009488,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701141,서수원 칠보체육관,경기도 수원시 권선구 금곡동 1071,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 서수원로577번길 171,경기도 수원시 권선구 금곡동 1071,통신사,031-5191-2299,37.2761282,126.948263,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701142,수원국민체육센터_2,경기도 수원시 장안구 조원동 775,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 경수대로 893,경기도 수원시 장안구 조원동 775,통신사,031-5191-2299,37.296962,127.008674,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701143,경기남부보훈지청_1,경기도 수원시 장안구 영화동 15-5,경기도,수원시,관공서,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 조원로 8 (영화동),경기도 수원시 장안구 영화동 15-5,통신사,031-5191-2299,37.295925,127.022483,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701144,경기남부보훈지청_2,경기도 수원시 장안구 영화동 15-5,경기도,수원시,관공서,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 조원로 8 (영화동),경기도 수원시 장안구 영화동 15-5,통신사,031-5191-2299,37.295925,127.022483,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701145,보훈공단 보훈원 1F,경기도 수원시 장안구 하광교동 428-2,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 광교산로 97 (하광교동),경기도 수원시 장안구 하광교동 428-2,통신사,031-5191-2299,37.298743,127.026509,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701146,보훈공단 보훈원 2F,경기도 수원시 장안구 하광교동 428-2,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 광교산로 97 (하광교동),경기도 수원시 장안구 하광교동 428-2,통신사,031-5191-2299,37.298743,127.026509,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701147,보훈공단 보훈원 3F,경기도 수원시 장안구 하광교동 428-2,경기도,수원시,서민·복지시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 광교산로 97 (하광교동),경기도 수원시 장안구 하광교동 428-2,통신사,031-5191-2299,37.298743,127.026509,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701148,농수산물도매시장 과일동_1,경기도 수원시 권선구 권선동 1229,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 세권로 243 (권선동),경기도 수원시 권선구 권선동 1229,통신사,031-5191-2299,37.255234,127.031062,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701149,농수산물도매시장 과일동_2,경기도 수원시 권선구 권선동 1229,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 세권로 243 (권선동),경기도 수원시 권선구 권선동 1229,통신사,031-5191-2299,37.255234,127.031062,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701150,농수산물도매시장 수산동_1,경기도 수원시 권선구 권선동 1229,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 세권로 243 (권선동),경기도 수원시 권선구 권선동 1229,통신사,031-5191-2299,37.255234,127.031062,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701151,농수산물도매시장 수산동_2,경기도 수원시 권선구 권선동 1229,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 세권로 243 (권선동),경기도 수원시 권선구 권선동 1229,통신사,031-5191-2299,37.255234,127.031062,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701152,농수산물도매시장 채소1동,경기도 수원시 권선구 권선동 1229,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 세권로 243 (권선동),경기도 수원시 권선구 권선동 1229,통신사,031-5191-2299,37.255234,127.031062,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701153,농수산물도매시장 채소2동_1,경기도 수원시 권선구 권선동 1229,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 세권로 243 (권선동),경기도 수원시 권선구 권선동 1229,통신사,031-5191-2299,37.255234,127.031062,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701154,농수산물도매시장 채소2동_2,경기도 수원시 권선구 권선동 1229,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 세권로 243 (권선동),경기도 수원시 권선구 권선동 1229,통신사,031-5191-2299,37.255234,127.031062,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701155,일월 수목원 잔디광장,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701156,일월 수목원 맛있는정원,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701157,일월 수목원 다산정원,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701158,일월 수목원 숲정원,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701159,일월 수목원 관목원,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701160,일월 수목원 장식정원,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701161,일월 수목원 방문자센터 B1,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701162,일월 수목원 방문자센터 1층,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701163,일월 수목원 전시온실,경기도 수원시 장안구 천천동 430,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 일월로 61 (천천동),경기도 수원시 장안구 천천동 430,통신사,031-5191-2299,37.287707,126.976064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701164,수원시립만석전시관,경기도 수원시 장안구 송죽동 409-2,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 송정로19,경기도 수원시 장안구 송죽동 409-2,통신사,031-5191-2299,37.296977,126.999554,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701165,오목천역.영신여자고교(02055),경기도 수원시 권선구 오목천동 44-25,경기도,수원시,교통시설,LGU+,PublicWiFi@Suwon,202209,,경기도 수원시 권선구 오목천동 44-25,통신사,031-5191-2299,37.241937,126.962767,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701166,망포1동행정복지센터.삼정라츠(04089),경기도 수원시 영통구 망포동 530-2,경기도,수원시,교통시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 영통구 영통로90번길7,경기도 수원시 영통구 망포동 530-2,통신사,031-5191-2299,37.237317,127.059461,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701167,매탄성일아파트(04020),경기도 수원시 영통구 매탄동 810-4,경기도,수원시,교통시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 영통구 인계로 239 (매탄동),경기도 수원시 영통구 매탄동 810-4,통신사,031-5191-2299,37.264423,127.044442,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701168,이마트(02232),경기도 수원시 권선구 권선동 1193-2,경기도,수원시,교통시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 권선구 덕영대로 1205 (권선동),경기도 수원시 권선구 권선동 1193-2,통신사,031-5191-2299,37.249017,127.023032,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701169,매교다리(03053),경기도 수원시 팔달구 매교동 15-1,경기도,수원시,교통시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 팔달구 정조로 711 (매교동),경기도 수원시 팔달구 매교동 15-1,통신사,031-5191-2299,37.271606,127.016875,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701170,수원시청.수원일자리센터(02251),경기도 수원시 권선구 권선동 1013,경기도,수원시,교통시설,LGU+,Public WiFi Free,202209,경기도 수원시 권선구 효원로256번길 7 (권선동),경기도 수원시 권선구 권선동 1013,디지털정책과,031-5191-2299,37.26164898,127.0297748,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701171,연무시장 전통시장거리,경기도 수원시 장안구 연무동 249,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 월드컵로428번길 10,경기도 수원시 장안구 연무동 249,통신사,031-5191-2299,37.29463,127.026323,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701172,연무시장 문화구역거리,경기도 수원시 장안구 연무동 249,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 월드컵로428번길 10,경기도 수원시 장안구 연무동 249,통신사,031-5191-2299,37.29463,127.026323,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701173,정자시장_1,경기도 수원시 장안구 정자동 73-7,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 수성로261번길 30 (정자동),경기도 수원시 장안구 정자동 73-7,통신사,031-5191-2299,37.29072,127.000433,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701174,정자시장_2,경기도 수원시 장안구 정자동 73-7,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 수성로261번길 30 (정자동),경기도 수원시 장안구 정자동 73-7,통신사,031-5191-2299,37.29072,127.000433,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701175,정자시장_3,경기도 수원시 장안구 정자동 42-6,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 수성로261번길 70 (정자동),경기도 수원시 장안구 정자동 42-6,통신사,031-5191-2299,37.29072,127.000433,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701176,영화어린이공원,경기도 수원시 장안구 영화동 352,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,경기도 수원시 장안구 수성로340번길 30 (영화동),경기도 수원시 장안구 영화동 352,통신사,031-5191-2299,37.291288,127.009875,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701177,수인선 세류공원,경기도 수원시 권선구 세류동 283-1,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202209,,경기도 수원시 권선구 세류동 283-1,통신사,031-5191-2299,37.259059,127.006243,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701178,파장동 행정복지센터,경기도 수원시 장안구 파장동 381,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시장안구 파장천로 60 (파장동),경기도 수원시 장안구 파장동 381,디지털정책과,031-5191-2299,37.3103196,126.997419,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701179,정자3동 행정복지센터,경기도 수원시 장안구 정자동 879-4,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시장안구 대평로 85 (정자동),경기도 수원시 장안구 정자동 879-4,디지털정책과,031-5191-2299,37.29570099,126.9925834,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701180,영화동 행정복지센터,경기도 수원시 장안구 영화동 250-1,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시장안구 수성로382번길 24 (영화동),경기도 수원시 장안구 영화동 250-1,디지털정책과,031-5191-2299,37.293255,127.014142,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701181,금곡동 행정복지센터,경기도 수원시 권선구 금곡동 1119-4,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시권선구 금곡로196번길 20 (금곡동),경기도 수원시 권선구 금곡동 1119-4,디지털정책과,031-5191-2299,37.27272948,126.9521896,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701182,매산동 행정복지센터,경기도 수원시 팔달구 매산로2가 40-30,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시팔달구 매산로 41 (매산로2가),경기도 수원시 팔달구 매산로2가 40-30,디지털정책과,031-5191-2299,37.26873478,127.0056958,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701183,화서1동 행정복지센터,경기도 수원시 팔달구 화서동 184-357,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시팔달구 동말로4번길 10 (화서동),경기도 수원시 팔달구 화서동 184-357,디지털정책과,031-5191-2299,37.27642249,126.9950343,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701184,매탄3동 행정복지센터,경기도 수원시 영통구 매탄동 1279-1,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시영통구 동탄원천로881번길 76 (매탄동),경기도 수원시 영통구 매탄동 1279-1,디지털정책과,031-5191-2299,37.25644766,127.0431059,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701185,망포2동 행정복지센터,경기도 수원시 영통구 망포동 234-43,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시영통구 태장로54번길 10 (망포동),경기도 수원시 영통구 망포동 234-43,디지털정책과,031-5191-2299,37.23884866,127.0516158,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701186,광교1동 행정복지센터,경기도 수원시 영통구 이의동 1350,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202306,경기도 수원시영통구 도청로89번길 20 (이의동),경기도 수원시 영통구 이의동 1350,디지털정책과,031-5191-2299,37.29018098,127.047397,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701187,수원시립미술관,경기도 수원시 팔달구 신픙동 238-1,경기도,수원시,지역문화시설,KT,PublicWiFi@Suwon,202306,경기도 수원시팔달구 정조로 833,경기도 수원시 팔달구 신픙동 238-1,수원시립미술관,031-5191-2299,37.28270358,127.015823,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701188,경기대후문.수원박물관.광교대학로(04181),경기도 수원시 영통구 이의동 산94-6,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202306,경기도 수원시 영통구 광교산로 154-42 (이의동),경기도 수원시 영통구 이의동 산94-6,디지털정책과,031-5191-2299,37.29801405,127.0331186,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
